Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Seconds
nosibs	15	10	l	apAEaakl	10	37	37	NA	NA	0	1	0	148
nosibs	15	10	n	apAEaakn	10	37	37	NA	NA	0	1	0	146
nosibs	15	11	h	apAEaalh	10	37	37	NA	NA	0	1	0	153
nosibs	15	11	l	apAEaall	10	37	37	NA	NA	0	1	0	152
nosibs	15	11	n	apAEaaln	10	37	37	NA	NA	0	1	0	150
nosibs	15	12	h	apAEaamh	10	37	37	NA	NA	0	1	0	147
nosibs	15	12	l	apAEaaml	10	37	37	NA	NA	0	1	0	147
nosibs	15	12	n	apAEaamn	10	37	37	NA	NA	0	1	0	154
nosibs	15	13	h	apAEaanh	10	37	37	NA	NA	0	1	0	153
nosibs	15	13	l	apAEaanl	10	37	37	NA	NA	0	1	0	149
nosibs	15	13	n	apAEaann	10	37	37	NA	NA	0	1	0	147
nosibs	15	14	h	apAEaaoh	10	37	37	NA	NA	0	1	0	146
nosibs	15	14	l	apAEaaol	10	37	37	NA	NA	0	1	0	153
nosibs	15	14	n	apAEaaon	10	37	37	NA	NA	0	1	0	150
nosibs	15	15	h	apAEaaph	10	37	37	NA	NA	0	1	0	148
nosibs	15	15	l	apAEaapl	10	37	37	NA	NA	0	1	0	147
nosibs	15	15	n	apAEaapn	10	37	37	NA	NA	0	1	0	144
nosibs	15	16	h	apAEaaqh	10	37	37	NA	NA	0	1	0	150
nosibs	15	16	l	apAEaaql	10	37	37	NA	NA	0	1	0	146
nosibs	15	16	n	apAEaaqn	10	37	37	NA	NA	0	1	0	145
nosibs	15	17	h	apAEaarh	10	37	37	NA	NA	0	1	0	144
nosibs	15	17	l	apAEaarl	10	37	37	NA	NA	0	1	0	142
nosibs	15	17	n	apAEaarn	10	37	37	NA	NA	0	1	0	150
nosibs	15	18	h	apAEaash	10	37	37	NA	NA	0	1	0	148
nosibs	15	18	l	apAEaasl	10	37	37	NA	NA	0	1	0	147
nosibs	15	18	n	apAEaasn	10	37	37	NA	NA	0	1	0	146
nosibs	15	19	h	apAEaath	10	37	37	NA	NA	0	1	0	145
nosibs	15	19	l	apAEaatl	10	37	37	NA	NA	0	1	0	152
nosibs	15	19	n	apAEaatn	10	37	37	NA	NA	0	1	0	150
nosibs	15	20	h	apAEaauh	10	37	37	NA	NA	0	1	0	148
nosibs	15	20	l	apAEaaul	10	37	37	NA	NA	0	1	0	147
nosibs	15	20	n	apAEaaun	10	37	37	NA	NA	0	1	0	146
nosibs	15	21	h	apAEaavh	10	37	37	NA	NA	0	1	0	153
nosibs	15	21	l	apAEaavl	10	37	37	NA	NA	0	1	0	152
nosibs	15	21	n	apAEaavn	10	37	37	NA	NA	0	1	0	151
nosibs	15	22	h	apAEaawh	10	37	37	NA	NA	0	1	0	148
nosibs	15	22	l	apAEaawl	10	37	37	NA	NA	0	1	0	147
nosibs	15	22	n	apAEaawn	10	37	37	NA	NA	0	1	0	154
nosibs	15	23	h	apAEaaxh	10	37	37	NA	NA	0	1	0	149
nosibs	15	23	l	apAEaaxl	10	37	37	NA	NA	0	1	0	147
nosibs	15	23	n	apAEaaxn	10	37	37	NA	NA	0	1	0	146
nosibs	15	24	h	apAEaayh	10	37	37	NA	NA	0	1	0	145
nosibs	15	24	l	apAEaayl	10	37	37	NA	NA	0	1	0	149
nosibs	15	24	n	apAEaayn	10	37	37	NA	NA	0	1	0	147
nosibs	15	25	h	apAEaazh	10	37	37	NA	NA	0	1	0	146
nosibs	15	25	l	apAEaazl	10	37	37	NA	NA	0	1	0	145
nosibs	15	25	n	apAEaazn	10	37	37	NA	NA	0	1	0	143
nosibs	15	26	h	apAEabah	10	37	37	NA	NA	0	1	0	151
nosibs	15	26	l	apAEabal	10	37	37	NA	NA	0	1	0	150
nosibs	15	26	n	apAEaban	10	37	37	NA	NA	0	1	0	146
nosibs	15	27	h	apAEabbh	10	37	37	NA	NA	0	1	0	145
nosibs	15	27	l	apAEabbl	10	37	37	NA	NA	0	1	0	144
nosibs	15	27	n	apAEabbn	10	37	37	NA	NA	0	1	0	153
nosibs	15	28	h	apAEabch	10	37	37	NA	NA	0	1	0	151
nosibs	15	28	l	apAEabcl	10	37	37	NA	NA	0	1	0	149
nosibs	15	28	n	apAEabcn	10	37	37	NA	NA	0	1	0	148
nosibs	15	29	h	apAEabdh	10	37	37	NA	NA	0	1	0	147
nosibs	15	29	l	apAEabdl	10	37	37	NA	NA	0	1	0	152
nosibs	15	29	n	apAEabdn	10	37	37	NA	NA	0	1	0	148
nosibs	15	30	h	apAEabeh	10	37	37	NA	NA	0	1	0	146
nosibs	15	30	l	apAEabel	10	37	37	NA	NA	0	1	0	145
nosibs	15	30	n	apAEaben	10	37	37	NA	NA	0	1	0	144
nosibs	15	31	h	apAEabfh	10	37	37	NA	NA	0	1	0	148
nosibs	15	31	l	apAEabfl	10	37	37	NA	NA	0	1	0	147
nosibs	15	31	n	apAEabfn	10	37	37	NA	NA	0	1	0	146
nosibs	15	32	h	apAEabgh	10	37	37	NA	NA	0	1	0	145
nosibs	15	32	l	apAEabgl	10	37	37	NA	NA	0	1	0	144
nosibs	15	32	n	apAEabgn	10	37	37	NA	NA	0	1	0	152
nosibs	15	33	h	apAEabhh	10	37	37	NA	NA	0	1	0	149
nosibs	15	33	l	apAEabhl	10	37	37	NA	NA	0	1	0	147
nosibs	15	33	n	apAEabhn	10	37	37	NA	NA	0	1	0	146
nosibs	15	34	h	apAEabih	10	37	37	NA	NA	0	1	0	146
nosibs	15	34	l	apAEabil	10	37	37	NA	NA	0	1	0	154
nosibs	15	34	n	apAEabin	10	37	37	NA	NA	0	1	0	152
nosibs	15	35	h	apAEabjh	10	37	37	NA	NA	0	1	0	151
nosibs	15	35	l	apAEabjl	10	37	37	NA	NA	0	1	0	150
nosibs	15	35	n	apAEabjn	10	37	37	NA	NA	0	1	0	149
nosibs	15	36	h	apAEabkh	10	37	37	NA	NA	0	1	0	156
nosibs	15	36	l	apAEabkl	10	37	37	NA	NA	0	1	0	152
nosibs	15	36	n	apAEabkn	10	37	37	NA	NA	0	1	0	149
nosibs	15	37	h	apAEablh	10	37	37	NA	NA	0	1	0	147
nosibs	15	37	l	apAEabll	10	37	37	NA	NA	0	1	0	147
nosibs	15	37	n	apAEabln	10	37	37	NA	NA	0	1	0	153
nosibs	15	38	h	apAEabmh	10	37	37	NA	NA	0	1	0	152
nosibs	15	38	l	apAEabml	10	37	37	NA	NA	0	1	0	150
nosibs	15	38	n	apAEabmn	10	37	37	NA	NA	0	1	0	150
nosibs	15	39	h	apAEabnh	10	37	37	NA	NA	0	1	0	148
nosibs	15	39	l	apAEabnl	10	37	37	NA	NA	0	1	0	157
nosibs	15	39	n	apAEabnn	10	37	37	NA	NA	0	1	0	154
nosibs	15	40	h	apAEaboh	10	37	37	NA	NA	0	1	0	151
nosibs	15	40	l	apAEabol	10	37	37	NA	NA	0	1	0	149
nosibs	15	40	n	apAEabon	10	37	37	NA	NA	0	1	0	147
nosibs	15	41	h	apAEabph	10	37	37	NA	NA	0	1	0	154
nosibs	15	41	l	apAEabpl	10	37	37	NA	NA	0	1	0	147
nosibs	15	41	n	apAEabpn	10	37	37	NA	NA	0	1	0	144
nosibs	15	42	h	apAEabqh	10	37	37	NA	NA	0	1	0	143
nosibs	15	42	l	apAEabql	10	37	37	NA	NA	0	1	0	143
nosibs	15	42	n	apAEabqn	10	37	37	NA	NA	0	1	0	149
nosibs	15	43	h	apAEabrh	10	37	37	NA	NA	0	1	0	146
nosibs	15	43	l	apAEabrl	10	37	37	NA	NA	0	1	0	144
nosibs	15	43	n	apAEabrn	10	37	37	NA	NA	0	1	0	143
nosibs	15	44	h	apAEabsh	10	37	37	NA	NA	0	1	0	141
nosibs	15	44	l	apAEabsl	10	37	37	NA	NA	0	1	0	145
nosibs	15	44	n	apAEabsn	10	37	37	NA	NA	0	1	0	144
nosibs	15	45	h	apAEabth	10	37	37	NA	NA	0	1	0	144
nosibs	15	45	l	apAEabtl	10	37	37	NA	NA	0	1	0	143
nosibs	15	45	n	apAEabtn	10	37	37	NA	NA	0	1	0	140
nosibs	15	46	h	apAEabuh	10	37	37	NA	NA	0	1	0	149
nosibs	15	46	l	apAEabul	10	37	37	NA	NA	0	1	0	147
nosibs	15	46	n	apAEabun	10	37	37	NA	NA	0	1	0	147
nosibs	15	47	h	apAEabvh	10	37	37	NA	NA	0	1	0	145
nosibs	15	47	l	apAEabvl	10	37	37	NA	NA	0	1	0	144
nosibs	15	47	n	apAEabvn	10	37	37	NA	NA	0	1	0	153
nosibs	15	48	h	apAEabwh	10	37	37	NA	NA	0	1	0	151
nosibs	15	48	l	apAEabwl	10	37	37	NA	NA	0	1	0	148
nosibs	15	48	n	apAEabwn	10	37	37	NA	NA	0	1	0	142
nosibs	15	49	h	apAEabxh	10	37	37	NA	NA	0	1	0	137
nosibs	15	49	l	apAEabxl	10	37	37	NA	NA	0	1	0	145
nosibs	15	49	n	apAEabxn	10	37	37	NA	NA	0	1	0	144
nosibs	15	50	h	apAEabyh	10	37	37	NA	NA	0	1	0	144
nosibs	15	50	l	apAEabyl	10	37	37	NA	NA	0	1	0	143
nosibs	15	50	n	apAEabyn	10	37	37	NA	NA	0	1	0	143
onelarge_noh	15	1	h	apAFaabh	10	41	45	19	45	30	5	5	140
onelarge_noh	15	1	l	apAFaabl	10	31	39	9	39	30	9	8	129
onelarge_noh	15	1	n	apAFaabn	10	22	23	0	23	30	1	1	116
onelarge_noh	15	2	h	apAFaach	10	43	43	21	21	30	0	0	105
onelarge_noh	15	2	l	apAFaacl	10	33	39	11	39	30	6	6	94
onelarge_noh	15	2	n	apAFaacn	10	22	22	0	0	30	1	0	92
onelarge_noh	15	3	h	apAFaadh	10	38	44	16	44	30	7	7	81
onelarge_noh	15	3	l	apAFaadl	10	27	37	5	37	30	11	10	69
onelarge_noh	15	3	n	apAFaadn	10	22	22	0	0	30	1	0	67
onelarge_noh	15	4	h	apAFaaeh	10	32	39	10	39	31	7	7	55
onelarge_noh	15	4	l	apAFaael	10	26	33	4	33	30	7	7	54
onelarge_noh	15	4	n	apAFaaen	10	22	22	0	0	30	1	0	51
onelarge_noh	15	5	h	apAFaafh	10	37	42	15	42	30	5	5	50
onelarge_noh	15	5	l	apAFaafl	10	25	29	3	29	30	4	4	49
onelarge_noh	15	5	n	apAFaafn	10	22	22	0	0	30	1	0	47
onelarge_noh	15	6	h	apAFaagh	10	44	45	22	45	30	1	1	46
onelarge_noh	15	6	l	apAFaagl	10	36	41	14	41	30	8	7	44
onelarge_noh	15	6	n	apAFaagn	10	22	24	0	24	31	2	2	42
onelarge_noh	15	7	h	apAFaahh	10	44	45	22	45	30	1	1	41
onelarge_noh	15	7	l	apAFaahl	10	34	37	13	37	31	5	5	39
onelarge_noh	15	7	n	apAFaahn	10	22	22	0	0	30	1	0	38
onelarge_noh	15	8	h	apAFaaih	10	41	44	19	44	30	5	5	47
onelarge_noh	15	8	l	apAFaail	10	28	34	6	34	30	6	6	45
onelarge_noh	15	8	n	apAFaain	10	22	22	0	0	30	1	0	43
onelarge_noh	15	9	h	apAFaajh	10	36	37	15	37	30	1	1	42
onelarge_noh	15	9	l	apAFaajl	10	34	39	12	39	30	8	8	41
onelarge_noh	15	9	n	apAFaajn	10	22	23	0	23	30	1	1	39
onelarge_noh	15	10	h	apAFaakh	10	44	46	22	46	30	7	6	47
onelarge_noh	15	10	l	apAFaakl	10	28	35	6	35	30	7	7	46
onelarge_noh	15	10	n	apAFaakn	10	22	22	0	0	30	1	0	44
onelarge_noh	15	11	h	apAFaalh	10	45	46	23	46	31	4	4	42
onelarge_noh	15	11	l	apAFaall	10	29	34	7	34	30	5	5	40
onelarge_noh	15	11	n	apAFaaln	10	22	22	0	0	30	1	0	39
onelarge_noh	15	12	h	apAFaamh	10	43	46	21	46	30	4	4	38
onelarge_noh	15	12	l	apAFaaml	10	27	34	5	34	30	8	7	46
onelarge_noh	15	12	n	apAFaamn	10	22	22	0	0	30	1	0	45
onelarge_noh	15	13	h	apAFaanh	10	38	39	17	39	30	1	1	43
onelarge_noh	15	13	l	apAFaanl	10	27	38	5	38	30	12	11	42
onelarge_noh	15	13	n	apAFaann	10	22	22	0	0	30	1	0	40
onelarge_noh	15	14	h	apAFaaoh	10	42	44	20	44	30	5	5	38
onelarge_noh	15	14	l	apAFaaol	10	39	40	17	40	30	2	2	47
onelarge_noh	15	14	n	apAFaaon	10	22	22	0	0	30	1	0	46
onelarge_noh	15	15	h	apAFaaph	10	45	47	23	47	30	6	6	45
onelarge_noh	15	15	l	apAFaapl	10	32	35	10	35	30	5	5	43
onelarge_noh	15	15	n	apAFaapn	10	22	23	0	23	30	1	1	42
onelarge_noh	15	16	h	apAFaaqh	10	37	42	15	42	30	6	6	40
onelarge_noh	15	16	l	apAFaaql	10	26	32	4	32	30	7	6	38
onelarge_noh	15	16	n	apAFaaqn	10	22	23	0	23	30	1	1	47
onelarge_noh	15	17	h	apAFaarh	10	45	47	23	47	30	3	3	45
onelarge_noh	15	17	l	apAFaarl	10	27	34	5	34	30	7	7	44
onelarge_noh	15	17	n	apAFaarn	10	22	23	0	23	30	1	1	42
onelarge_noh	15	18	h	apAFaash	10	44	48	22	48	31	5	5	41
onelarge_noh	15	18	l	apAFaasl	10	30	36	8	36	31	7	7	39
onelarge_noh	15	18	n	apAFaasn	10	22	23	0	23	30	1	1	37
onelarge_noh	15	19	h	apAFaath	10	34	42	12	42	30	8	8	46
onelarge_noh	15	19	l	apAFaatl	10	26	32	4	32	30	6	6	45
onelarge_noh	15	19	n	apAFaatn	10	22	22	0	0	30	1	0	43
onelarge_noh	15	20	h	apAFaauh	10	41	43	19	43	30	3	3	42
onelarge_noh	15	20	l	apAFaaul	10	29	37	7	37	30	8	8	40
onelarge_noh	15	20	n	apAFaaun	10	22	23	0	23	30	1	1	38
onelarge_noh	15	21	h	apAFaavh	10	36	40	14	40	30	4	4	47
onelarge_noh	15	21	l	apAFaavl	10	29	38	7	38	30	9	9	45
onelarge_noh	15	21	n	apAFaavn	10	22	22	0	0	30	1	0	42
onelarge_noh	15	22	h	apAFaawh	10	37	42	15	42	30	6	6	40
onelarge_noh	15	22	l	apAFaawl	10	24	24	3	3	31	1	0	38
onelarge_noh	15	22	n	apAFaawn	10	22	22	0	0	30	1	0	46
onelarge_noh	15	23	h	apAFaaxh	10	37	41	15	41	30	7	7	45
onelarge_noh	15	23	l	apAFaaxl	10	26	38	4	38	30	13	12	43
onelarge_noh	15	23	n	apAFaaxn	10	22	23	0	23	30	1	1	42
onelarge_noh	15	24	h	apAFaayh	10	45	46	24	24	30	1	0	40
onelarge_noh	15	24	l	apAFaayl	10	38	41	16	41	30	5	5	39
onelarge_noh	15	24	n	apAFaayn	10	22	22	0	0	30	1	0	48
onelarge_noh	15	25	h	apAFaazh	10	35	38	13	38	30	3	3	46
onelarge_noh	15	25	l	apAFaazl	10	25	25	3	3	30	0	0	44
onelarge_noh	15	25	n	apAFaazn	10	22	22	0	0	30	1	0	42
onelarge_noh	15	26	h	apAFabah	10	34	44	12	44	30	10	10	41
onelarge_noh	15	26	l	apAFabal	10	26	43	4	43	30	18	18	40
onelarge_noh	15	26	n	apAFaban	10	22	23	0	23	30	1	1	38
onelarge_noh	15	27	h	apAFabbh	10	39	46	17	46	30	10	10	46
onelarge_noh	15	27	l	apAFabbl	10	29	40	7	40	30	13	12	44
onelarge_noh	15	27	n	apAFabbn	10	22	22	0	0	30	1	0	43
onelarge_noh	15	28	h	apAFabch	10	36	36	14	36	30	2	2	42
onelarge_noh	15	28	l	apAFabcl	10	23	23	2	2	30	1	0	40
onelarge_noh	15	28	n	apAFabcn	10	22	22	0	0	30	1	0	39
onelarge_noh	15	29	h	apAFabdh	10	38	44	16	44	30	6	6	47
onelarge_noh	15	29	l	apAFabdl	10	32	38	10	38	30	7	7	45
onelarge_noh	15	29	n	apAFabdn	10	22	22	0	0	30	1	0	44
onelarge_noh	15	30	h	apAFabeh	10	34	41	12	41	30	8	8	42
onelarge_noh	15	30	l	apAFabel	10	36	42	14	42	30	9	9	41
onelarge_noh	15	30	n	apAFaben	10	22	23	0	23	30	1	1	40
onelarge_noh	15	31	h	apAFabfh	10	43	45	21	45	31	2	2	37
onelarge_noh	15	31	l	apAFabfl	10	32	38	10	38	31	7	7	46
onelarge_noh	15	31	n	apAFabfn	10	22	23	0	23	30	1	1	45
onelarge_noh	15	32	h	apAFabgh	10	44	46	22	46	30	4	4	43
onelarge_noh	15	32	l	apAFabgl	10	36	46	14	46	30	14	13	42
onelarge_noh	15	32	n	apAFabgn	10	22	22	0	0	30	1	0	40
onelarge_noh	15	33	h	apAFabhh	10	38	44	16	44	30	7	7	39
onelarge_noh	15	33	l	apAFabhl	10	27	27	5	5	30	0	0	47
onelarge_noh	15	33	n	apAFabhn	10	22	23	0	23	30	1	1	45
onelarge_noh	15	34	h	apAFabih	10	36	40	15	40	31	4	4	43
onelarge_noh	15	34	l	apAFabil	10	29	37	7	37	30	8	8	42
onelarge_noh	15	34	n	apAFabin	10	22	22	0	0	30	1	0	39
onelarge_noh	15	35	h	apAFabjh	10	43	43	21	43	30	2	2	38
onelarge_noh	15	35	l	apAFabjl	10	35	37	13	37	30	7	6	46
onelarge_noh	15	35	n	apAFabjn	10	22	22	0	0	30	1	0	45
onelarge_noh	15	36	h	apAFabkh	10	41	47	19	47	30	6	6	43
onelarge_noh	15	36	l	apAFabkl	10	36	37	14	37	30	1	1	41
onelarge_noh	15	36	n	apAFabkn	10	22	22	0	0	30	1	0	40
onelarge_noh	15	37	h	apAFablh	10	44	46	22	46	30	3	2	38
onelarge_noh	15	37	l	apAFabll	10	23	23	1	1	30	0	0	47
onelarge_noh	15	37	n	apAFabln	10	22	23	0	23	30	1	1	45
onelarge_noh	15	38	h	apAFabmh	10	32	40	10	40	30	9	9	43
onelarge_noh	15	38	l	apAFabml	10	32	40	10	40	30	8	8	42
onelarge_noh	15	38	n	apAFabmn	10	22	22	0	0	30	1	0	41
onelarge_noh	15	39	h	apAFabnh	10	33	38	11	38	30	5	5	39
onelarge_noh	15	39	l	apAFabnl	10	32	35	10	35	30	5	4	38
onelarge_noh	15	39	n	apAFabnn	10	22	22	0	0	30	1	0	47
onelarge_noh	15	40	h	apAFaboh	10	43	46	21	46	30	8	8	44
onelarge_noh	15	40	l	apAFabol	10	24	24	3	3	30	0	0	43
onelarge_noh	15	40	n	apAFabon	10	22	22	0	0	30	1	0	41
onelarge_noh	15	41	h	apAFabph	10	40	44	18	44	30	7	7	40
onelarge_noh	15	41	l	apAFabpl	10	27	30	6	30	30	3	3	39
onelarge_noh	15	41	n	apAFabpn	10	22	22	0	0	30	1	0	47
onelarge_noh	15	42	h	apAFabqh	10	40	41	18	41	30	6	6	46
onelarge_noh	15	42	l	apAFabql	10	27	40	5	40	30	14	14	45
onelarge_noh	15	42	n	apAFabqn	10	22	22	0	0	30	1	0	42
onelarge_noh	15	43	h	apAFabrh	10	41	43	19	43	30	3	3	41
onelarge_noh	15	43	l	apAFabrl	10	29	36	7	36	30	7	7	40
onelarge_noh	15	43	n	apAFabrn	10	22	23	0	23	30	1	1	37
onelarge_noh	15	44	h	apAFabsh	10	42	47	20	47	30	9	9	46
onelarge_noh	15	44	l	apAFabsl	10	35	40	13	40	30	6	6	44
onelarge_noh	15	44	n	apAFabsn	10	22	22	0	0	30	1	0	42
onelarge_noh	15	45	h	apAFabth	10	35	40	13	40	30	6	6	41
onelarge_noh	15	45	l	apAFabtl	10	29	33	7	33	30	4	4	39
onelarge_noh	15	45	n	apAFabtn	10	22	22	0	0	30	1	0	38
onelarge_noh	15	46	h	apAFabuh	10	35	38	13	38	31	4	4	45
onelarge_noh	15	46	l	apAFabul	10	26	33	4	33	30	7	7	44
onelarge_noh	15	46	n	apAFabun	10	22	22	0	0	30	1	0	43
onelarge_noh	15	47	h	apAFabvh	10	42	46	20	46	30	7	7	41
onelarge_noh	15	47	l	apAFabvl	10	26	41	4	41	30	16	16	40
onelarge_noh	15	47	n	apAFabvn	10	22	22	0	0	30	1	0	47
onelarge_noh	15	48	h	apAFabwh	10	43	44	21	44	30	1	1	45
onelarge_noh	15	48	l	apAFabwl	10	31	43	9	43	30	14	14	43
onelarge_noh	15	48	n	apAFabwn	10	22	23	0	23	30	1	1	42
onelarge_noh	15	49	h	apAFabxh	10	39	44	17	44	30	5	5	40
onelarge_noh	15	49	l	apAFabxl	10	27	35	5	35	30	9	8	38
onelarge_noh	15	49	n	apAFabxn	10	22	22	0	0	30	1	0	47
onelarge_noh	15	50	h	apAFabyh	10	42	47	20	47	30	11	11	46
onelarge_noh	15	50	l	apAFabyl	10	29	35	7	35	30	6	6	43
onelarge_noh	15	50	n	apAFabyn	10	22	23	0	23	30	1	1	42
onelarge_wh	15	1	h	apAGaabh	10	41	47	21	47	34	8	8	40
onelarge_wh	15	1	l	apAGaabl	10	28	35	9	34	35	7	6	39
onelarge_wh	15	1	n	apAGaabn	10	22	22	0	0	30	1	0	38
onelarge_wh	15	2	h	apAGaach	10	41	43	20	43	32	4	4	45
onelarge_wh	15	2	l	apAGaacl	10	26	35	4	35	31	10	10	44
onelarge_wh	15	2	n	apAGaacn	10	22	22	0	0	30	1	0	42
onelarge_wh	15	3	h	apAGaadh	10	39	40	18	40	33	2	2	41
onelarge_wh	15	3	l	apAGaadl	10	36	41	14	41	31	11	11	40
onelarge_wh	15	3	n	apAGaadn	10	22	22	0	0	30	1	0	38
onelarge_wh	15	4	h	apAGaaeh	10	46	47	25	25	31	1	0	47
onelarge_wh	15	4	l	apAGaael	10	27	30	7	30	34	4	4	44
onelarge_wh	15	4	n	apAGaaen	10	23	23	2	2	33	0	0	43
onelarge_wh	15	5	h	apAGaafh	10	41	43	22	43	37	2	2	42
onelarge_wh	15	5	l	apAGaafl	10	26	27	6	27	35	1	1	40
onelarge_wh	15	5	n	apAGaafn	10	23	23	2	2	33	0	0	39
onelarge_wh	15	6	h	apAGaagh	10	40	42	24	42	43	3	3	47
onelarge_wh	15	6	l	apAGaagl	10	34	40	16	40	38	7	7	45
onelarge_wh	15	6	n	apAGaagn	10	23	23	4	4	36	1	0	44
onelarge_wh	15	7	h	apAGaahh	10	31	37	12	37	36	8	7	42
onelarge_wh	15	7	l	apAGaahl	10	37	38	20	38	40	3	3	41
onelarge_wh	15	7	n	apAGaahn	10	23	23	2	2	33	0	0	38
onelarge_wh	15	8	h	apAGaaih	10	44	47	22	47	31	7	7	37
onelarge_wh	15	8	l	apAGaail	10	25	36	5	36	34	11	11	46
onelarge_wh	15	8	n	apAGaain	10	23	23	2	2	33	0	0	44
onelarge_wh	15	9	h	apAGaajh	10	37	39	17	39	35	2	2	42
onelarge_wh	15	9	l	apAGaajl	10	29	35	8	35	33	7	7	40
onelarge_wh	15	9	n	apAGaajn	10	22	22	0	0	30	1	0	39
onelarge_wh	15	10	h	apAGaakh	10	32	41	14	41	38	9	9	46
onelarge_wh	15	10	l	apAGaakl	10	27	33	7	33	35	9	9	45
onelarge_wh	15	10	n	apAGaakn	10	22	22	0	0	30	1	0	43
onelarge_wh	15	11	h	apAGaalh	10	34	47	15	47	37	13	13	42
onelarge_wh	15	11	l	apAGaall	10	28	33	7	33	32	7	7	41
onelarge_wh	15	11	n	apAGaaln	10	22	22	0	0	30	1	0	38
onelarge_wh	15	12	h	apAGaamh	10	37	40	22	39	43	5	4	47
onelarge_wh	15	12	l	apAGaaml	10	28	30	12	30	42	2	2	45
onelarge_wh	15	12	n	apAGaamn	10	23	23	2	2	33	0	0	44
onelarge_wh	15	13	h	apAGaanh	10	35	39	15	38	33	4	3	42
onelarge_wh	15	13	l	apAGaanl	10	23	24	2	24	32	1	1	41
onelarge_wh	15	13	n	apAGaann	10	22	23	1	23	32	2	1	39
onelarge_wh	15	14	h	apAGaaoh	10	39	41	20	41	37	2	2	37
onelarge_wh	15	14	l	apAGaaol	10	31	35	12	35	37	5	5	46
onelarge_wh	15	14	n	apAGaaon	10	23	23	2	2	33	0	0	44
onelarge_wh	15	15	h	apAGaaph	10	44	46	25	46	37	5	5	43
onelarge_wh	15	15	l	apAGaapl	10	31	32	10	10	31	1	0	41
onelarge_wh	15	15	n	apAGaapn	10	22	22	0	0	30	1	0	39
onelarge_wh	15	16	h	apAGaaqh	10	34	42	15	42	37	9	9	46
onelarge_wh	15	16	l	apAGaaql	10	30	40	10	40	35	11	11	45
onelarge_wh	15	16	n	apAGaaqn	10	23	23	4	4	36	1	0	43
onelarge_wh	15	17	h	apAGaarh	10	45	45	26	26	37	0	0	41
onelarge_wh	15	17	l	apAGaarl	10	26	34	7	34	36	8	8	40
onelarge_wh	15	17	n	apAGaarn	10	23	23	2	2	33	0	0	38
onelarge_wh	15	18	h	apAGaash	10	41	43	21	43	35	3	3	46
onelarge_wh	15	18	l	apAGaasl	10	42	44	23	44	37	6	6	44
onelarge_wh	15	18	n	apAGaasn	10	23	23	2	2	33	0	0	42
onelarge_wh	15	19	h	apAGaath	10	38	41	22	41	43	3	3	42
onelarge_wh	15	19	l	apAGaatl	10	27	29	10	29	40	3	2	40
onelarge_wh	15	19	n	apAGaatn	10	23	23	4	4	36	1	0	39
onelarge_wh	15	20	h	apAGaauh	10	38	39	22	39	43	2	2	37
onelarge_wh	15	20	l	apAGaaul	10	25	34	3	34	30	10	9	46
onelarge_wh	15	20	n	apAGaaun	10	23	23	2	2	33	0	0	43
onelarge_wh	15	21	h	apAGaavh	10	41	44	21	44	35	5	5	42
onelarge_wh	15	21	l	apAGaavl	10	29	40	9	40	34	12	11	41
onelarge_wh	15	21	n	apAGaavn	10	23	23	2	2	33	0	0	39
onelarge_wh	15	22	h	apAGaawh	10	33	38	15	37	37	5	4	37
onelarge_wh	15	22	l	apAGaawl	10	27	27	10	27	40	1	1	45
onelarge_wh	15	22	n	apAGaawn	10	23	23	4	4	36	1	0	44
onelarge_wh	15	23	h	apAGaaxh	10	45	45	25	25	35	0	0	43
onelarge_wh	15	23	l	apAGaaxl	10	28	31	8	31	35	4	4	40
onelarge_wh	15	23	n	apAGaaxn	10	23	23	2	2	33	0	0	39
onelarge_wh	15	24	h	apAGaayh	10	38	40	18	40	33	3	3	37
onelarge_wh	15	24	l	apAGaayl	10	30	37	8	37	31	7	7	46
onelarge_wh	15	24	n	apAGaayn	10	22	25	0	25	31	3	3	45
onelarge_wh	15	25	h	apAGaazh	10	37	44	18	44	36	7	7	43
onelarge_wh	15	25	l	apAGaazl	10	29	34	9	34	34	5	5	42
onelarge_wh	15	25	n	apAGaazn	10	22	22	0	0	30	1	0	39
onelarge_wh	15	26	h	apAGabah	10	38	42	17	42	33	4	4	38
onelarge_wh	15	26	l	apAGabal	10	27	33	8	33	37	6	6	47
onelarge_wh	15	26	n	apAGaban	10	23	23	4	4	36	1	0	45
onelarge_wh	15	27	h	apAGabbh	10	43	46	21	46	31	5	5	44
onelarge_wh	15	27	l	apAGabbl	10	28	29	7	29	32	1	1	41
onelarge_wh	15	27	n	apAGabbn	10	22	22	0	0	30	1	0	40
onelarge_wh	15	28	h	apAGabch	10	46	47	25	47	33	2	2	38
onelarge_wh	15	28	l	apAGabcl	10	28	36	7	36	32	9	8	47
onelarge_wh	15	28	n	apAGabcn	10	23	23	2	2	33	0	0	45
onelarge_wh	15	29	h	apAGabdh	10	39	47	20	47	36	8	8	43
onelarge_wh	15	29	l	apAGabdl	10	27	31	7	31	33	5	5	42
onelarge_wh	15	29	n	apAGabdn	10	22	22	0	0	30	1	0	40
onelarge_wh	15	30	h	apAGabeh	10	41	45	22	45	37	4	4	39
