Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	real.time.secs	user.time.secs
sfs_noh	25	43	h	azAHabrh	10	2	2	1	1	43	0	0	0.18	0.18
sfs_noh	25	43	l	azAHabrl	10	2	2	1	1	43	0	0	0.18	0.18
sfs_noh	25	43	n	azAHabrn	10	4	4	3	3	45	0	0	0.19	0.18
sfs_noh	25	44	h	azAHabsh	10	7	7	4	4	47	0	0	0.18	0.18
sfs_noh	25	44	l	azAHabsl	10	6	6	4	4	48	0	0	0.18	0.18
sfs_noh	25	44	n	azAHabsn	10	5	5	4	4	48	0	0	0.20	0.18
sfs_noh	25	45	h	azAHabth	10	5	5	3	3	44	0	0	0.18	0.18
sfs_noh	25	45	l	azAHabtl	10	6	6	5	5	47	0	0	0.18	0.18
sfs_noh	25	45	n	azAHabtn	10	1	1	0	0	42	0	0	0.18	0.18
sfs_noh	25	46	h	azAHabuh	10	7	7	6	6	47	0	0	0.18	0.18
sfs_noh	25	46	l	azAHabul	10	6	6	6	6	47	0	0	0.18	0.18
sfs_noh	25	46	n	azAHabun	10	6	6	6	6	47	0	0	0.18	0.18
sfs_noh	25	47	h	azAHabvh	10	8	8	8	8	46	0	0	0.18	0.18
sfs_noh	25	47	l	azAHabvl	10	1	1	1	1	42	0	0	0.18	0.18
sfs_noh	25	47	n	azAHabvn	10	4	4	4	4	42	0	0	0.18	0.18
sfs_noh	25	48	h	azAHabwh	10	4	4	3	3	42	0	0	0.18	0.18
sfs_noh	25	48	l	azAHabwl	10	2	2	1	1	43	0	0	0.18	0.18
sfs_noh	25	48	n	azAHabwn	10	2	2	1	1	43	0	0	0.18	0.18
sfs_noh	25	49	h	azAHabxh	10	3	3	2	2	44	0	0	0.18	0.18
sfs_noh	25	49	l	azAHabxl	10	2	2	1	1	43	0	0	0.18	0.18
sfs_noh	25	49	n	azAHabxn	10	5	5	3	3	45	0	0	0.18	0.18
sfs_noh	25	50	h	azAHabyh	10	7	7	6	6	45	0	0	0.18	0.18
sfs_noh	25	50	l	azAHabyl	10	6	6	5	5	44	0	0	0.20	0.18
sfs_noh	25	50	n	azAHabyn	10	4	4	4	4	45	0	0	0.18	0.18
sfs_wh	25	1	h	azAIaabh	10	14	14	14	14	50	0	0	0.18	0.18
sfs_wh	25	1	l	azAIaabl	10	17	17	17	17	50	0	0	0.18	0.18
sfs_wh	25	1	n	azAIaabn	10	14	14	14	14	50	0	0	0.18	0.18
sfs_wh	25	2	h	azAIaach	10	10	10	9	9	48	0	0	0.18	0.18
sfs_wh	25	2	l	azAIaacl	10	12	12	12	12	52	0	0	0.18	0.18
sfs_wh	25	2	n	azAIaacn	10	19	19	19	19	55	0	0	0.18	0.18
sfs_wh	25	3	h	azAIaadh	10	13	13	12	12	48	0	0	0.18	0.18
sfs_wh	25	3	l	azAIaadl	10	22	22	22	22	55	0	0	0.18	0.18
sfs_wh	25	3	n	azAIaadn	10	20	20	20	20	53	0	0	0.18	0.18
sfs_wh	25	4	h	azAIaaeh	10	9	9	9	9	52	0	0	0.18	0.18
sfs_wh	25	4	l	azAIaael	10	13	13	13	13	48	0	0	0.18	0.18
sfs_wh	25	4	n	azAIaaen	10	15	15	15	15	52	0	0	0.18	0.18
sfs_wh	25	5	h	azAIaafh	10	15	15	15	15	53	0	0	0.18	0.18
sfs_wh	25	5	l	azAIaafl	10	12	12	12	12	53	0	0	0.18	0.18
sfs_wh	25	5	n	azAIaafn	10	14	14	14	14	55	0	0	0.19	0.18
sfs_wh	25	6	h	azAIaagh	10	18	18	17	17	50	0	0	0.18	0.18
sfs_wh	25	6	l	azAIaagl	10	21	21	21	21	54	0	0	0.18	0.18
sfs_wh	25	6	n	azAIaagn	10	21	21	21	21	54	0	0	0.18	0.18
sfs_wh	25	7	h	azAIaahh	10	12	12	9	9	50	0	0	0.18	0.18
sfs_wh	25	7	l	azAIaahl	10	17	17	14	14	50	0	0	0.18	0.18
sfs_wh	25	7	n	azAIaahn	10	17	17	14	14	50	0	0	0.18	0.18
sfs_wh	25	8	h	azAIaaih	10	16	16	15	15	50	0	0	0.18	0.18
sfs_wh	25	8	l	azAIaail	10	14	14	13	13	50	0	0	0.18	0.18
sfs_wh	25	8	n	azAIaain	10	15	15	14	14	50	0	0	0.18	0.18
sfs_wh	25	9	h	azAIaajh	10	18	18	16	16	56	0	0	0.19	0.18
sfs_wh	25	9	l	azAIaajl	10	20	20	19	19	57	0	0	0.18	0.18
sfs_wh	25	9	n	azAIaajn	10	21	21	20	20	58	0	0	0.18	0.18
sfs_wh	25	10	h	azAIaakh	10	8	8	7	7	46	0	0	0.18	0.18
sfs_wh	25	10	l	azAIaakl	10	17	17	17	17	50	0	0	0.18	0.18
sfs_wh	25	10	n	azAIaakn	10	14	14	14	14	50	0	0	0.18	0.18
sfs_wh	25	11	h	azAIaalh	10	14	14	14	14	50	0	0	0.18	0.17
sfs_wh	25	11	l	azAIaall	10	14	14	14	14	50	0	0	0.18	0.17
sfs_wh	25	11	n	azAIaaln	10	14	14	14	14	50	0	0	0.18	0.17
sfs_wh	25	12	h	azAIaamh	10	9	9	8	8	46	0	0	0.18	0.18
sfs_wh	25	12	l	azAIaaml	10	12	12	11	11	49	0	0	0.18	0.18
sfs_wh	25	12	n	azAIaamn	10	10	10	9	9	47	0	0	0.19	0.18
sfs_wh	25	13	h	azAIaanh	10	14	14	12	12	53	0	0	0.18	0.18
sfs_wh	25	13	l	azAIaanl	10	17	17	14	14	50	0	0	0.18	0.18
sfs_wh	25	13	n	azAIaann	10	15	15	13	13	49	0	0	0.18	0.18
sfs_wh	25	14	h	azAIaaoh	10	6	6	6	6	48	0	0	0.18	0.18
sfs_wh	25	14	l	azAIaaol	10	8	8	7	7	49	0	0	0.18	0.18
sfs_wh	25	14	n	azAIaaon	10	7	7	7	7	49	0	0	0.18	0.18
sfs_wh	25	15	h	azAIaaph	10	18	18	18	18	50	0	0	0.18	0.18
sfs_wh	25	15	l	azAIaapl	10	19	19	19	19	55	0	0	0.18	0.18
sfs_wh	25	15	n	azAIaapn	10	19	19	19	19	55	0	0	0.18	0.18
sfs_wh	25	16	h	azAIaaqh	10	17	17	15	15	51	0	0	0.18	0.18
sfs_wh	25	16	l	azAIaaql	10	16	16	16	16	52	0	0	0.18	0.18
sfs_wh	25	16	n	azAIaaqn	10	18	18	18	18	54	0	0	0.18	0.18
sfs_wh	25	17	h	azAIaarh	10	17	17	17	17	52	0	0	0.18	0.18
sfs_wh	25	17	l	azAIaarl	10	13	13	12	12	50	0	0	0.18	0.18
sfs_wh	25	17	n	azAIaarn	10	15	15	14	14	52	0	0	0.18	0.18
sfs_wh	25	18	h	azAIaash	10	19	19	17	17	53	0	0	0.18	0.18
sfs_wh	25	18	l	azAIaasl	10	15	15	13	13	50	0	0	0.18	0.18
sfs_wh	25	18	n	azAIaasn	10	23	23	22	22	57	0	0	0.18	0.18
sfs_wh	25	19	h	azAIaath	10	21	21	21	21	57	0	0	0.18	0.18
sfs_wh	25	19	l	azAIaatl	10	15	15	15	15	54	0	0	0.18	0.18
sfs_wh	25	19	n	azAIaatn	10	18	18	18	18	54	0	0	0.18	0.18
sfs_wh	25	20	h	azAIaauh	10	14	14	14	14	52	0	0	0.18	0.18
sfs_wh	25	20	l	azAIaaul	10	20	20	20	20	57	0	0	0.18	0.18
sfs_wh	25	20	n	azAIaaun	10	22	22	22	22	59	0	0	0.18	0.18
sfs_wh	25	21	h	azAIaavh	10	24	24	23	23	53	0	0	0.18	0.18
sfs_wh	25	21	l	azAIaavl	10	22	22	21	21	54	0	0	0.18	0.18
sfs_wh	25	21	n	azAIaavn	10	20	20	19	19	52	0	0	0.18	0.18
sfs_wh	25	22	h	azAIaawh	10	22	22	22	22	55	0	0	0.18	0.18
sfs_wh	25	22	l	azAIaawl	10	21	21	20	20	55	0	0	0.18	0.18
sfs_wh	25	22	n	azAIaawn	10	20	20	20	20	55	0	0	0.18	0.18
sfs_wh	25	23	h	azAIaaxh	10	18	18	17	17	50	0	0	0.18	0.18
sfs_wh	25	23	l	azAIaaxl	10	20	20	20	20	53	0	0	0.18	0.18
sfs_wh	25	23	n	azAIaaxn	10	20	20	20	20	53	0	0	0.18	0.18
sfs_wh	25	24	h	azAIaayh	10	12	12	12	12	51	0	0	0.18	0.18
sfs_wh	25	24	l	azAIaayl	10	17	17	17	17	53	0	0	0.18	0.18
sfs_wh	25	24	n	azAIaayn	10	17	17	17	17	53	0	0	0.18	0.18
sfs_wh	25	25	h	azAIaazh	10	13	13	12	12	50	0	0	0.18	0.18
sfs_wh	25	25	l	azAIaazl	10	12	12	11	11	50	0	0	0.18	0.18
sfs_wh	25	25	n	azAIaazn	10	12	12	11	11	50	0	0	0.18	0.18
sfs_wh	25	26	h	azAIabah	10	14	14	12	12	48	0	0	0.18	0.18
sfs_wh	25	26	l	azAIabal	10	16	16	16	16	49	0	0	0.18	0.18
sfs_wh	25	26	n	azAIaban	10	19	19	19	19	52	0	0	0.18	0.18
sfs_wh	25	27	h	azAIabbh	10	12	12	12	12	51	0	0	0.18	0.18
sfs_wh	25	27	l	azAIabbl	10	17	17	16	16	51	0	0	0.18	0.18
sfs_wh	25	27	n	azAIabbn	10	18	18	18	18	51	0	0	0.18	0.18
sfs_wh	25	28	h	azAIabch	10	16	16	16	16	51	0	0	0.18	0.18
sfs_wh	25	28	l	azAIabcl	10	15	15	15	15	50	0	0	0.18	0.18
sfs_wh	25	28	n	azAIabcn	10	17	17	17	17	52	0	0	0.18	0.18
sfs_wh	25	29	h	azAIabdh	10	9	9	7	7	42	0	0	0.18	0.18
sfs_wh	25	29	l	azAIabdl	10	11	11	11	11	44	0	0	0.18	0.18
sfs_wh	25	29	n	azAIabdn	10	11	11	11	11	44	0	0	0.18	0.18
sfs_wh	25	30	h	azAIabeh	10	15	15	14	14	53	0	0	0.18	0.18
sfs_wh	25	30	l	azAIabel	10	11	11	11	11	52	0	0	0.18	0.18
sfs_wh	25	30	n	azAIaben	10	12	12	11	11	50	0	0	0.18	0.18
sfs_wh	25	31	h	azAIabfh	10	7	7	6	6	44	0	0	0.18	0.18
sfs_wh	25	31	l	azAIabfl	10	13	13	13	13	49	0	0	0.18	0.18
sfs_wh	25	31	n	azAIabfn	10	11	11	11	11	47	0	0	0.18	0.18
sfs_wh	25	32	h	azAIabgh	10	8	8	8	8	47	0	0	0.18	0.18
sfs_wh	25	32	l	azAIabgl	10	11	11	10	10	48	0	0	0.18	0.18
sfs_wh	25	32	n	azAIabgn	10	11	11	10	10	48	0	0	0.18	0.18
sfs_wh	25	33	h	azAIabhh	10	12	12	12	12	46	0	0	0.18	0.18
sfs_wh	25	33	l	azAIabhl	10	17	17	17	17	50	0	0	0.18	0.18
sfs_wh	25	33	n	azAIabhn	10	17	17	17	17	50	0	0	0.18	0.18
sfs_wh	25	34	h	azAIabih	10	12	12	12	12	47	0	0	0.18	0.18
sfs_wh	25	34	l	azAIabil	10	11	11	11	11	46	0	0	0.18	0.18
sfs_wh	25	34	n	azAIabin	10	11	11	11	11	46	0	0	0.18	0.18
sfs_wh	25	35	h	azAIabjh	10	15	15	14	14	50	0	0	0.18	0.18
sfs_wh	25	35	l	azAIabjl	10	17	17	16	16	49	0	0	0.19	0.18
sfs_wh	25	35	n	azAIabjn	10	17	17	16	16	49	0	0	0.18	0.18
sfs_wh	25	36	h	azAIabkh	10	8	8	8	8	54	0	0	0.18	0.18
sfs_wh	25	36	l	azAIabkl	10	8	8	8	8	54	0	0	0.18	0.18
sfs_wh	25	36	n	azAIabkn	10	11	11	11	11	54	0	0	0.18	0.18
sfs_wh	25	37	h	azAIablh	10	15	15	14	14	54	0	0	0.18	0.18
sfs_wh	25	37	l	azAIabll	10	20	20	19	19	52	0	0	0.18	0.17
sfs_wh	25	37	n	azAIabln	10	21	21	20	20	53	0	0	0.18	0.17
sfs_wh	25	38	h	azAIabmh	10	12	12	12	12	51	0	0	0.18	0.18
sfs_wh	25	38	l	azAIabml	10	15	15	15	15	55	0	0	0.18	0.18
sfs_wh	25	38	n	azAIabmn	10	14	14	14	14	54	0	0	0.18	0.17
sfs_wh	25	39	h	azAIabnh	10	8	8	6	6	45	0	0	0.18	0.18
sfs_wh	25	39	l	azAIabnl	10	12	12	12	12	48	0	0	0.18	0.18
sfs_wh	25	39	n	azAIabnn	10	12	12	12	12	48	0	0	0.18	0.18
sfs_wh	25	40	h	azAIaboh	10	13	13	13	13	51	0	0	0.18	0.18
sfs_wh	25	40	l	azAIabol	10	12	12	11	11	50	0	0	0.18	0.18
sfs_wh	25	40	n	azAIabon	10	10	10	10	10	49	0	0	0.18	0.18
sfs_wh	25	41	h	azAIabph	10	15	15	14	14	50	0	0	0.18	0.18
sfs_wh	25	41	l	azAIabpl	10	12	12	11	11	50	0	0	0.18	0.18
sfs_wh	25	41	n	azAIabpn	10	11	11	11	11	50	0	0	0.18	0.18
sfs_wh	25	42	h	azAIabqh	10	21	21	21	21	55	0	0	0.18	0.18
sfs_wh	25	42	l	azAIabql	10	13	13	13	13	49	0	0	0.19	0.18
sfs_wh	25	42	n	azAIabqn	10	13	13	12	12	50	0	0	0.18	0.18
sfs_wh	25	43	h	azAIabrh	10	18	18	18	18	52	0	0	0.18	0.18
sfs_wh	25	43	l	azAIabrl	10	16	16	16	16	52	0	0	0.18	0.18
sfs_wh	25	43	n	azAIabrn	10	18	18	18	18	54	0	0	0.18	0.18
sfs_wh	25	44	h	azAIabsh	10	17	17	17	17	51	0	0	0.18	0.18
sfs_wh	25	44	l	azAIabsl	10	17	17	16	16	51	0	0	0.18	0.18
sfs_wh	25	44	n	azAIabsn	10	17	17	17	17	50	0	0	0.18	0.18
sfs_wh	25	45	h	azAIabth	10	15	15	14	14	53	0	0	0.18	0.18
sfs_wh	25	45	l	azAIabtl	10	11	11	10	10	52	0	0	0.18	0.18
sfs_wh	25	45	n	azAIabtn	10	11	11	10	10	52	0	0	0.18	0.18
sfs_wh	25	46	h	azAIabuh	10	14	14	12	12	51	0	0	0.18	0.18
sfs_wh	25	46	l	azAIabul	10	13	13	12	12	51	0	0	0.18	0.18
sfs_wh	25	46	n	azAIabun	10	11	11	10	10	49	0	0	0.18	0.18
sfs_wh	25	47	h	azAIabvh	10	14	14	12	12	51	0	0	0.18	0.18
sfs_wh	25	47	l	azAIabvl	10	15	15	12	12	51	0	0	0.18	0.18
sfs_wh	25	47	n	azAIabvn	10	14	14	12	12	51	0	0	0.18	0.18
sfs_wh	25	48	h	azAIabwh	10	13	13	13	13	50	0	0	0.18	0.18
sfs_wh	25	48	l	azAIabwl	10	9	9	9	9	48	0	0	0.18	0.18
sfs_wh	25	48	n	azAIabwn	10	11	11	11	11	50	0	0	0.18	0.18
sfs_wh	25	49	h	azAIabxh	10	21	21	20	20	49	0	0	0.18	0.18
sfs_wh	25	49	l	azAIabxl	10	16	16	14	14	46	0	0	0.18	0.18
sfs_wh	25	49	n	azAIabxn	10	16	16	15	15	47	0	0	0.19	0.18
sfs_wh	25	50	h	azAIabyh	10	6	6	6	6	44	0	0	0.19	0.18
sfs_wh	25	50	l	azAIabyl	10	8	8	8	8	46	0	0	0.18	0.18
sfs_wh	25	50	n	azAIabyn	10	9	9	9	9	47	0	0	0.18	0.18
slfsg_noh	25	1	h	azAJaabh	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	1	l	azAJaabl	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	1	n	azAJaabn	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	2	h	azAJaach	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	2	l	azAJaacl	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	2	n	azAJaacn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	3	h	azAJaadh	10	3	3	2	2	57	0	0	0.17	0.16
slfsg_noh	25	3	l	azAJaadl	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	3	n	azAJaadn	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	4	h	azAJaaeh	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	4	l	azAJaael	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	4	n	azAJaaen	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	5	h	azAJaafh	10	2	2	1	1	58	0	0	0.17	0.16
slfsg_noh	25	5	l	azAJaafl	10	2	2	1	1	58	0	0	0.17	0.16
slfsg_noh	25	5	n	azAJaafn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	6	h	azAJaagh	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	6	l	azAJaagl	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	6	n	azAJaagn	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	7	h	azAJaahh	10	2	2	2	2	57	0	0	0.17	0.16
slfsg_noh	25	7	l	azAJaahl	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	7	n	azAJaahn	10	2	2	2	2	57	0	0	0.17	0.16
slfsg_noh	25	8	h	azAJaaih	10	2	2	1	1	55	0	0	0.17	0.16
slfsg_noh	25	8	l	azAJaail	10	3	3	2	2	59	0	0	0.17	0.16
slfsg_noh	25	8	n	azAJaain	10	1	1	1	1	58	0	0	0.17	0.16
slfsg_noh	25	9	h	azAJaajh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	9	l	azAJaajl	10	3	3	2	2	57	0	0	0.17	0.17
slfsg_noh	25	9	n	azAJaajn	10	3	3	2	2	57	0	0	0.17	0.16
slfsg_noh	25	10	h	azAJaakh	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	10	l	azAJaakl	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	10	n	azAJaakn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	11	h	azAJaalh	10	2	2	1	1	56	0	0	0.17	0.17
slfsg_noh	25	11	l	azAJaall	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	11	n	azAJaaln	10	1	1	1	1	56	0	0	0.17	0.16
slfsg_noh	25	12	h	azAJaamh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	12	l	azAJaaml	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	12	n	azAJaamn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	13	h	azAJaanh	10	2	2	1	1	56	0	0	0.17	0.17
slfsg_noh	25	13	l	azAJaanl	10	2	2	1	1	56	0	0	0.17	0.16
slfsg_noh	25	13	n	azAJaann	10	3	3	2	2	57	0	0	0.17	0.17
slfsg_noh	25	14	h	azAJaaoh	10	2	2	0	0	55	0	0	0.17	0.16
slfsg_noh	25	14	l	azAJaaol	10	3	3	2	2	59	0	0	0.16	0.16
slfsg_noh	25	14	n	azAJaaon	10	3	3	2	2	59	0	0	0.16	0.16
slfsg_noh	25	15	h	azAJaaph	10	2	2	1	1	56	0	0	0.17	0.17
slfsg_noh	25	15	l	azAJaapl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	15	n	azAJaapn	10	2	2	1	1	56	0	0	0.17	0.17
slfsg_noh	25	16	h	azAJaaqh	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	16	l	azAJaaql	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	16	n	azAJaaqn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	17	h	azAJaarh	10	0	0	0	0	55	0	0	0.16	0.16
slfsg_noh	25	17	l	azAJaarl	10	2	2	2	2	57	0	0	0.17	0.16
slfsg_noh	25	17	n	azAJaarn	10	0	0	0	0	55	0	0	0.16	0.16
slfsg_noh	25	18	h	azAJaash	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	18	l	azAJaasl	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	18	n	azAJaasn	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	19	h	azAJaath	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	19	l	azAJaatl	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	19	n	azAJaatn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	20	h	azAJaauh	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	20	l	azAJaaul	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	20	n	azAJaaun	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	21	h	azAJaavh	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	21	l	azAJaavl	10	1	1	1	1	58	0	0	0.16	0.16
slfsg_noh	25	21	n	azAJaavn	10	1	1	1	1	58	0	0	0.16	0.16
slfsg_noh	25	22	h	azAJaawh	10	3	3	0	0	55	0	0	0.17	0.17
slfsg_noh	25	22	l	azAJaawl	10	4	4	0	0	55	0	0	0.17	0.17
slfsg_noh	25	22	n	azAJaawn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	23	h	azAJaaxh	10	3	3	0	0	55	0	0	0.17	0.17
slfsg_noh	25	23	l	azAJaaxl	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	23	n	azAJaaxn	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	24	h	azAJaayh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	24	l	azAJaayl	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	24	n	azAJaayn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	25	h	azAJaazh	10	3	3	0	0	55	0	0	0.17	0.17
slfsg_noh	25	25	l	azAJaazl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	25	n	azAJaazn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	26	h	azAJabah	10	2	2	2	2	59	0	0	0.17	0.17
slfsg_noh	25	26	l	azAJabal	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	26	n	azAJaban	10	1	1	1	1	58	0	0	0.17	0.17
slfsg_noh	25	27	h	azAJabbh	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	27	l	azAJabbl	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	27	n	azAJabbn	10	0	0	0	0	55	0	0	0.18	0.16
slfsg_noh	25	28	h	azAJabch	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	28	l	azAJabcl	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	28	n	azAJabcn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	29	h	azAJabdh	10	3	3	0	0	55	0	0	0.17	0.17
slfsg_noh	25	29	l	azAJabdl	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	29	n	azAJabdn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	30	h	azAJabeh	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	30	l	azAJabel	10	3	3	0	0	55	0	0	0.17	0.17
slfsg_noh	25	30	n	azAJaben	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	31	h	azAJabfh	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	31	l	azAJabfl	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	31	n	azAJabfn	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	32	h	azAJabgh	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	32	l	azAJabgl	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	32	n	azAJabgn	10	0	0	0	0	55	0	0	0.17	0.16
slfsg_noh	25	33	h	azAJabhh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	33	l	azAJabhl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	33	n	azAJabhn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	34	h	azAJabih	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	34	l	azAJabil	10	2	2	2	2	57	0	0	0.17	0.17
slfsg_noh	25	34	n	azAJabin	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	35	h	azAJabjh	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	35	l	azAJabjl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	35	n	azAJabjn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	36	h	azAJabkh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	36	l	azAJabkl	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	36	n	azAJabkn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	37	h	azAJablh	10	2	2	2	2	57	0	0	0.17	0.17
slfsg_noh	25	37	l	azAJabll	10	2	2	2	2	57	0	0	0.17	0.17
slfsg_noh	25	37	n	azAJabln	10	2	2	2	2	57	0	0	0.17	0.17
slfsg_noh	25	38	h	azAJabmh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	38	l	azAJabml	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	38	n	azAJabmn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	39	h	azAJabnh	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	39	l	azAJabnl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	39	n	azAJabnn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	40	h	azAJaboh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	40	l	azAJabol	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	40	n	azAJabon	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	41	h	azAJabph	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	41	l	azAJabpl	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	41	n	azAJabpn	10	1	1	0	0	55	0	0	0.17	0.17
slfsg_noh	25	42	h	azAJabqh	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	42	l	azAJabql	10	3	3	2	2	57	0	0	0.17	0.17
slfsg_noh	25	42	n	azAJabqn	10	3	3	1	1	56	0	0	0.17	0.17
slfsg_noh	25	43	h	azAJabrh	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	43	l	azAJabrl	10	2	2	1	1	56	0	0	0.17	0.16
slfsg_noh	25	43	n	azAJabrn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	44	h	azAJabsh	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	44	l	azAJabsl	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	44	n	azAJabsn	10	0	0	0	0	55	0	0	0.17	0.17
slfsg_noh	25	45	h	azAJabth	10	2	2	1	1	56	0	0	0.17	0.16
slfsg_noh	25	45	l	azAJabtl	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	45	n	azAJabtn	10	1	1	0	0	55	0	0	0.17	0.16
slfsg_noh	25	46	h	azAJabuh	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	46	l	azAJabul	10	2	2	0	0	55	0	0	0.18	0.17
slfsg_noh	25	46	n	azAJabun	10	2	2	0	0	55	0	0	0.17	0.17
slfsg_noh	25	47	h	azAJabvh	10	3	3	2	2	57	0	0	0.17	0.17
